timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:41:43.904, 79, 79.57 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:44.905, 79, 76.93 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:45.905, 74, 78.73 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:46.906, 75, 76.34 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:47.906, 77, 81.14 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:48.906, 75, 81.57 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:49.907, 79, 78.54 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:50.907, 80, 76.83 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:51.908, 79, 77.10 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:52.908, 75, 76.66 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:53.909, 79, 80.89 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:54.909, 80, 81.76 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:55.910, 75, 79.62 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:56.910, 75, 76.17 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:57.910, 80, 78.21 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:58.910, 80, 76.14 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:59.910, 76, 82.56 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:00.910, 77, 81.70 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:01.911, 80, 78.50 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:02.911, 80, 78.05 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:03.911, 80, 78.44 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:04.911, 77, 77.48 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:05.911, 82, 81.58 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:06.912, 81, 81.92 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:07.912, 80, 78.54 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:08.912, 80, 78.16 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:09.913, 78, 78.66 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:10.914, 79, 77.18 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:11.914, 81, 82.47 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:12.914, 82, 82.44 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:13.915, 81, 79.12 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:14.915, 79, 77.79 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:15.915, 81, 78.48 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:16.916, 83, 77.33 W, 2411 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:17.916, 82, 82.28 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:18.917, 80, 83.29 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:19.917, 77, 79.32 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:20.918, 80, 77.83 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:21.918, 80, 78.54 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:22.919, 78, 76.98 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:23.919, 82, 81.18 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:24.919, 81, 82.97 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:25.920, 80, 79.97 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:26.920, 81, 78.31 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:27.920, 79, 77.97 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:28.921, 73, 54.88 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:29.921, 73, 47.86 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:30.921, 73, 47.73 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:31.921, 73, 47.77 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:32.922, 73, 47.65 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:33.923, 72, 32.69 W, 2424 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:42:34.923, 72, 46.90 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:35.923, 72, 47.47 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:36.924, 72, 47.36 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:37.924, 72, 47.43 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:38.924, 67, 41.62 W, 2418 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:42:39.925, 71, 39.58 W, 2444 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:42:40.925, 71, 47.21 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:41.926, 71, 47.23 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:42.926, 71, 47.30 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:43.927, 71, 47.26 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:44.927, 73, 43.50 W, 2424 MHz, [N/A], 1 %, [N/A]
2026/07/19 12:42:45.927, 71, 50.80 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:46.928, 71, 50.40 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:47.928, 71, 50.48 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:48.928, 71, 50.41 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:49.929, 71, 50.38 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:50.929, 71, 50.36 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:51.930, 71, 50.42 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:52.930, 71, 50.38 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:53.930, 71, 50.19 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:54.931, 71, 49.71 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:55.931, 71, 50.24 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:56.931, 71, 50.23 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:57.932, 70, 47.70 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:58.932, 70, 45.36 W, 2450 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:42:59.933, 71, 53.28 W, 2424 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:00.933, 71, 50.08 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:01.933, 71, 50.33 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:02.934, 71, 50.61 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:03.934, 71, 50.42 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:04.934, 71, 50.18 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:05.935, 71, 50.27 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:06.935, 71, 50.12 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:07.935, 71, 50.08 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:08.936, 71, 50.23 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:09.936, 71, 50.08 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:10.936, 71, 49.86 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:11.937, 70, 48.70 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:12.937, 71, 52.06 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:13.937, 71, 50.40 W, 2450 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:14.938, 71, 50.20 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:15.938, 70, 50.39 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:16.939, 71, 50.35 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:17.939, 70, 50.03 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:18.939, 71, 50.37 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:19.940, 71, 50.17 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:20.940, 70, 50.17 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:21.940, 71, 50.16 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:22.941, 71, 50.24 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:23.941, 70, 49.87 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:24.941, 70, 45.83 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:25.942, 72, 39.81 W, 2424 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:26.942, 70, 47.51 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:27.943, 69, 51.01 W, 2418 MHz, [N/A], 62 %, [N/A]
2026/07/19 12:43:28.943, 64, 16.93 W, 2411 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:29.944, 63, 16.59 W, 2411 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:30.944, 63, 16.43 W, 2411 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:31.944, 62, 16.34 W, 2411 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:32.944, 61, 15.89 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:33.945, 61, 15.53 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:34.945, 67, 53.57 W, 2431 MHz, [N/A], 96 %, [N/A]
